3960.0,1
3960.1,1
3960.2,1
3960.3,1
3960.4,1
3960.5,1
3960.6,1
3960.7,1
3960.8,1
3960.9,1
3961.0,1
3961.1,1
3961.2,1
3961.3,1
3961.4,1
3961.5,1
3961.6,1
3961.7,1
3961.8,1
3961.9,1
3962.0,1
3962.1,1
3962.2,1
3962.3,1
3962.4,0
3962.5,0
3962.6,0
3962.7,0
3962.8,0
3962.9,0
3963.0,0
3963.1,0
3963.2,0
3963.3,0
3963.4,0
3963.5,0
3963.6,0
3963.7,0
3963.8,0
3963.9,0
3964.0,0
3964.1,0
3964.2,0
3964.3,0
3964.4,0
3964.5,0
3964.6,0
3964.7,0
3964.8,0
3964.9,0
3965.0,0
3965.1,0
3965.2,0
3965.3,0
3965.4,0
3965.49999999999,0
3965.59999999999,0
3965.69999999999,0
3965.79999999999,0
3965.89999999999,0
3965.99999999999,0
3966.09999999999,0
3966.19999999999,0
3966.29999999999,0
3966.39999999999,0
3966.49999999999,0
3966.59999999999,0
3966.69999999999,0
3966.79999999999,0
3966.89999999999,0
3966.99999999999,0
3967.09999999999,0
3967.19999999999,0
3967.29999999999,0
3967.39999999999,0
3967.49999999999,0
3967.59999999999,0
3967.69999999999,0
3967.79999999999,0
3967.89999999999,0
3967.99999999999,0
3968.09999999999,0
3968.19999999999,0
3968.29999999999,0
3968.39999999999,0
3968.49999999999,0
3968.59999999999,0
3968.69999999999,0
3968.79999999999,0
3968.89999999999,0
3968.99999999999,0
3969.09999999999,0
3969.19999999999,0
3969.29999999999,0
3969.39999999999,0
3969.49999999999,0
3969.59999999999,0
3969.69999999999,0
3969.79999999999,0
3969.89999999999,0
3969.99999999999,0
3970.09999999999,0
3970.19999999999,0
3970.29999999999,0
3970.39999999999,0
3970.49999999999,0
3970.59999999999,0
3970.69999999999,0
3970.79999999999,0
3970.89999999999,0
3970.99999999999,0
3971.09999999999,0
3971.19999999999,0
3971.29999999999,0
3971.39999999999,0
3971.49999999999,0
3971.59999999999,0
3971.69999999999,0
3971.79999999999,0
3971.89999999999,0
3971.99999999999,0
3972.09999999999,0
3972.19999999999,0
3972.29999999999,0
3972.39999999999,0
3972.49999999999,0
3972.59999999999,0
3972.69999999999,0
3972.79999999999,0
3972.89999999999,0
3972.99999999999,0
3973.09999999999,0
3973.19999999999,0
3973.29999999999,0
3973.39999999999,0
3973.49999999999,0
3973.59999999999,0
3973.69999999999,0
3973.79999999999,0
3973.89999999999,0
3973.99999999999,0
3974.09999999999,0
3974.19999999999,0
3974.29999999999,0
3974.39999999999,0
3974.49999999999,0
3974.59999999999,0
3974.69999999999,0
3974.79999999999,0
3974.89999999999,0
3974.99999999999,0
3975.09999999999,0
3975.19999999999,0
3975.29999999999,0
3975.39999999999,0
3975.49999999999,0
3975.59999999999,0
3975.69999999999,0
3975.79999999999,0
3975.89999999999,0
3975.99999999999,0
3976.09999999999,0
3976.19999999999,0
3976.29999999999,0
3976.39999999999,0
3976.49999999998,0
3976.59999999998,0
3976.69999999998,0
3976.79999999998,0
3976.89999999998,0
3976.99999999998,0
3977.09999999998,0
3977.19999999998,0
3977.29999999998,0
3977.39999999998,0
3977.49999999998,0
3977.59999999998,0
3977.69999999998,0
3977.79999999998,0
3977.89999999998,0
3977.99999999998,0
3978.09999999998,0
3978.19999999998,0
3978.29999999998,0
3978.39999999998,0
3978.49999999998,0
3978.59999999998,0
3978.69999999998,0
3978.79999999998,0
3978.89999999998,0
3978.99999999998,0
3979.09999999998,0
3979.19999999998,0
3979.29999999998,0
3979.39999999998,0
3979.49999999998,0
3979.59999999998,0
3979.69999999998,0
3979.79999999998,0
3979.89999999998,0
3979.99999999998,0
3980.09999999998,0
3980.19999999998,0
3980.29999999998,0
3980.39999999998,0
3980.49999999998,0
3980.59999999998,0
3980.69999999998,0
3980.79999999998,0
3980.89999999998,0
3980.99999999998,0
3981.09999999998,0
3981.19999999998,0
3981.29999999998,0
3981.39999999998,0
3981.49999999998,0
3981.59999999998,0
3981.69999999998,0
3981.79999999998,0
3981.89999999998,0
3981.99999999998,0
3982.09999999998,0
3982.19999999998,0
3982.29999999998,0
3982.39999999998,0
3982.49999999998,0
3982.59999999998,0
3982.69999999998,0
3982.79999999998,0
3982.89999999998,0
3982.99999999998,0
3983.09999999998,0
3983.19999999998,0
3983.29999999998,0
3983.39999999998,0
3983.49999999998,0
3983.59999999998,0
3983.69999999998,0
3983.79999999998,0
3983.89999999998,0
3983.99999999998,0
3984.09999999998,0
3984.19999999998,0
3984.29999999998,0
3984.39999999998,0
3984.49999999998,0
3984.59999999998,0
3984.69999999998,0
3984.79999999998,0
3984.89999999998,0
3984.99999999998,0
3985.09999999998,0
3985.19999999998,0
3985.29999999998,0
3985.39999999998,0
3985.49999999998,0
3985.59999999998,0
3985.69999999998,0
3985.79999999998,0
3985.89999999998,0
3985.99999999998,0
3986.09999999998,0
3986.19999999998,0
3986.29999999998,0
3986.39999999998,0
3986.49999999998,0
3986.59999999998,0
3986.69999999998,0
3986.79999999998,0
3986.89999999998,0
3986.99999999998,0
3987.09999999998,0
3987.19999999998,0
3987.29999999998,0
3987.39999999998,0
3987.49999999997,0
3987.59999999997,0
