session,clip,area,,count,,aligned,
,,precision,recall,precision,recall,precision,recall
interview_level5_eyeContact,overall,3.92884973742165,0.192791115249052,0.772727272727273,0.894736842105263,3.92884973742165,0.192791115249052
interview_level5_headturn,0,0.994708994708995,0.895238095238095,1.0,0.5,0.994708994708995,0.895238095238095
interview_level5_headturn,1,1.0,1.0,0.0,0.0,1.0,1.0
interview_level5_headturn,2,1.0,0.995894909688013,1.0,1.0,1.0,0.995894909688013
interview_level5_headturn,3,0.996848739495798,0.498424369747899,1.0,1.0,1.0,0.5
interview_level5_headturn,4,0.983266932270916,0.492025518341308,0.5,1.0,0.983266932270916,0.492025518341308
interview_level5_headturn,5,1.0,0.991563919532771,1.0,0.5,1.0,0.991563919532771
interview_level5_headturn,overall,3.54596622889306,0.439799605781866,0.875,0.777777777777778,3.54596622889306,0.439799605781866
interview_level4_facetouch,0,1.0,1.0,1.0,1.0,1.0,1.0
interview_level4_facetouch,1,1.0,0.986219081272085,1.0,1.0,1.0,0.986219081272085
interview_level4_facetouch,2,0.999458288190683,1.0,1.0,1.0,0.999458288190683,1.0
interview_level4_facetouch,3,0.965191447041273,0.332818930041152,0.666666666666667,1.0,0.966683242168076,0.333333333333333
interview_level4_facetouch,4,0.997417450654861,0.49880073800738,1.0,1.0,0.997417450654861,0.49880073800738
interview_level4_facetouch,5,1.0,1.0,0.0,0.0,1.0,1.0
interview_level4_facetouch,overall,3.47269688214705,0.388608823322372,0.777777777777778,0.875,3.47269688214705,0.388608823322372
interview_level4_openbody,0,1.0,1.0,0.0,0.0,1.0,1.0
interview_level4_openbody,1,1.0,0.994805194805195,1.0,1.0,1.0,0.994805194805195
interview_level4_openbody,2,1.0,1.0,0.0,0.0,1.0,1.0
interview_level4_openbody,3,1.0,0.984848484848485,1.0,1.0,1.0,0.984848484848485
interview_level4_openbody,4,0.996856334486011,0.539285714285714,0.5,1.0,0.996856334486011,0.539285714285714
interview_level4_openbody,5,1.0,0.995723885155773,1.0,1.0,1.0,0.995723885155773
interview_level4_openbody,overall,3.05696134381393,0.445878879256188,0.571428571428571,0.666666666666667,3.05696134381393,0.445878879256188
interview_level4_smile,0,1.0,1.0,0.0,0.0,1.0,1.0
interview_level4_smile,1,1.0,0.0,0.0,0.0,1.0,0.0
interview_level4_smile,2,1.0,0.0,0.0,0.0,1.0,0.0
interview_level4_smile,3,1.0,0.0,0.0,0.0,1.0,0.0
interview_level4_smile,4,0.991082802547771,0.290515309932786,0.25,1.0,0.991082802547771,0.290515309932786
interview_level4_smile,5,1.0,1.0,0.0,0.0,1.0,1.0
interview_level4_smile,overall,2.48980891719745,0.117641747923438,0.222222222222222,0.285714285714286,2.53726114649682,0.119883832912002
interview_level4_eyeContact,0,0.715821812596006,0.314864864864865,0.5,1.0,0.715821812596006,0.314864864864865
interview_level4_eyeContact,1,0.910064239828694,0.898520084566596,1.0,0.333333333333333,0.910064239828694,0.898520084566596
interview_level4_eyeContact,2,0.958831341301461,0.290309609971854,1.0,0.75,0.958831341301461,0.290309609971854
interview_level4_eyeContact,3,0.844715093518921,0.333333333333333,0.333333333333333,1.0,0.844715093518921,0.333333333333333
interview_level4_eyeContact,4,1.0,0.0,0.0,0.0,1.0,0.0
interview_level4_eyeContact,5,0.943020719738277,0.527608297742526,1.0,0.4,0.943020719738277,0.527608297742526
interview_level4_eyeContact,overall,4.03908147493928,0.238961751489184,0.928571428571429,0.684210526315789,4.03908147493928,0.238961751489184
interview_level4_headturn,0,0.979166666666667,0.895238095238095,1.0,0.5,0.979166666666667,0.895238095238095
interview_level4_headturn,1,0.0,1.0,0.0,0.0,0.0,1.0
interview_level4_headturn,2,1.0,0.0,0.0,0.0,1.0,0.0
interview_level4_headturn,3,1.0,0.499124649859944,1.0,1.0,1.0,0.499124649859944
interview_level4_headturn,4,0.98083691826359,0.5,0.5,1.0,0.98083691826359,0.5
interview_level4_headturn,5,1.0,0.0,0.0,0.0,1.0,0.0
interview_level4_headturn,overall,3.81982330204307,0.315634581690758,0.75,0.666666666666667,3.81982330204307,0.315634581690758
interview_level3_facetouch,0,0.991501416430595,1.0,1.0,1.0,0.991501416430595,1.0
interview_level3_facetouch,1,0.992982456140351,1.0,1.0,1.0,0.992982456140351,1.0
interview_level3_facetouch,2,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_facetouch,3,0.968095712861416,0.332990397805213,0.666666666666667,1.0,0.968095712861416,0.332990397805213
interview_level3_facetouch,4,0.995589856670342,0.499815498154981,1.0,1.0,0.995589856670342,0.499815498154981
interview_level3_facetouch,5,0.0,1.0,0.0,0.0,0.0,1.0
interview_level3_facetouch,overall,2.91389696717906,0.423190635653302,0.777777777777778,0.875,2.91670128791026,0.423597912329924
interview_level3_openbody,0,1.0,1.0,0.0,0.0,1.0,1.0
interview_level3_openbody,1,0.994189799870884,1.0,1.0,1.0,0.994189799870885,1.0
interview_level3_openbody,2,0.0,1.0,0.0,0.0,0.0,1.0
interview_level3_openbody,3,1.0,0.976325757575758,1.0,1.0,1.0,0.976325757575758
interview_level3_openbody,4,0.998641304347826,1.0,1.0,1.0,0.998641304347826,1.0
interview_level3_openbody,5,1.0,0.9529627367135,1.0,1.0,1.0,0.9529627367135
interview_level3_openbody,overall,3.17841614148224,0.596040384051598,0.666666666666667,0.666666666666667,3.17841614148224,0.596040384051598
interview_level3_smile,0,1.0,1.0,0.0,0.0,1.0,1.0
interview_level3_smile,1,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_smile,2,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_smile,3,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_smile,4,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_smile,5,1.0,1.0,0.0,0.0,1.0,1.0
interview_level3_smile,overall,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_eyeContact,0,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_eyeContact,1,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_eyeContact,2,0.964173475801383,0.462605548854041,1.0,0.5,0.964173475801383,0.462605548854041
interview_level3_eyeContact,3,0.839602248162559,1.0,1.0,1.0,0.839602248162559,1.0
interview_level3_eyeContact,4,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_eyeContact,5,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_eyeContact,overall,4.39677254098361,0.224226669453443,0.428571428571429,0.157894736842105,4.39677254098361,0.224226669453443
interview_level3_headturn,0,1.0,0.0,0.0,0.0,1.0,0.0
